filename,class,xmin,ymin,xmax,ymax
2221.tif,1,102.92,0,182.92,66.84
2221.tif,1,110.09,105.95,190.09,185.95
2221.tif,1,188.07,141.56,256,221.56
2222.tif,4,191,0,256,78.81
2222.tif,4,197.5,44.91,256,124.91
2222.tif,4,177.85,102.72,256,182.72
2222.tif,2,161.85,56.51,241.85,136.51
2222.tif,2,208.42,108.77,256,188.77
2223.tif,4,11.47,19.41,91.47,99.41
2223.tif,4,45.59,40.64,125.59,120.64
2223.tif,4,69.4,82.41,149.4,162.41
2223.tif,4,76.3,7.01,156.3,87.01
2223.tif,4,53.9,119.21,133.9,199.21
2223.tif,4,121.4,9.81,201.4,89.81
2223.tif,4,0,110.76,69.47,190.76
2224.tif,2,1.08,68.87,81.08,148.87
2224.tif,1,189.06,202.31,256,256
2224.tif,1,109.56,126.64,189.56,206.64
2224.tif,1,8.68,169.9,88.68,249.9
2225.tif,1,157.87,77.92,237.87,157.93
2225.tif,1,170.37,118.13,250.37,198.13
2225.tif,1,188.37,0,256,76.52
2226.tif,1,0,0,48.53,58.23
2226.tif,1,2.37,113.22,82.37,193.23
2227.tif,2,163.54,0,243.54,65.69
2227.tif,1,162.63,121.93,242.63,201.93
2227.tif,1,60.96,182.94,140.96,256
2227.tif,1,118.73,210.31,198.73,256
2228.tif,2,0,198.45,52.63,256
2228.tif,2,124.26,92.4,204.26,172.4
2228.tif,1,5.23,106.43,85.23,186.43
2228.tif,1,0,0,78.73,40.43
2229.tif,2,53.42,199.58,133.42,256
2230.tif,2,0,12.84,62.87,92.84
2230.tif,2,123.24,150.38,203.24,230.38
2231.tif,2,135.96,36.72,215.96,116.72
2231.tif,2,118.56,14.02,198.56,94.02
2231.tif,2,175.36,86.42,255.36,166.42
2231.tif,2,121.96,77.12,201.96,157.12
2231.tif,2,60.64,88.15,140.64,168.15
2231.tif,2,44.57,0,124.57,78.29
2231.tif,2,38.74,141.07,118.74,221.07
2231.tif,2,127.26,125.52,207.25,205.52
2232.tif,4,203.15,38.18,256,118.18
2232.tif,4,170.55,7.68,250.55,87.68
2232.tif,2,171.24,92.38,251.25,172.38
2233.tif,4,57.54,52.18,137.54,132.18
2233.tif,4,0,101.98,79.94,181.98
2233.tif,4,120.44,5.08,200.44,85.08
2233.tif,4,0,0,70.25,53.88
2233.tif,2,74.64,116.08,154.64,196.08
2233.tif,1,0,63.88,47.94,143.88
2234.tif,1,178.16,58.78,256,138.79
2235.tif,1,214.31,112.86,256,192.86
2236.tif,1,0,96.44,76.88,176.44
2237.tif,1,120.52,56.38,200.52,136.38
2238.tif,4,0,0,44.66,56.49
2239.tif,2,5.28,45.9,85.28,125.9
2239.tif,1,27.83,0,107.83,52.08
2240.tif,1,90.04,190.34,170.04,256
2240.tif,1,8.6,162.37,88.6,242.37
2241.tif,4,199.08,11.33,256,91.33
2242.tif,4,0,86.3,72.4,166.3
2242.tif,4,0,173.08,75.78,253.08
2243.tif,2,104.8,190.93,184.8,256
2244.tif,2,191.97,212.56,256,256
2244.tif,2,138.09,122.33,218.09,202.33
2244.tif,2,98.77,215.95,178.77,256
2245.tif,2,0,198.9,73.74,256
2245.tif,2,0,110.45,42.72,190.45
2245.tif,2,91.06,139.01,171.06,219.01
2245.tif,2,42.49,175.73,122.49,255.73
2246.tif,4,176.81,163.72,256,243.72
2247.tif,4,36.17,5.5,116.17,85.5
2248.tif,1,173.79,211.15,253.79,256
2249.tif,1,157.45,188.39,237.45,256
2249.tif,1,2.58,30.05,82.58,110.04
2249.tif,1,23.27,193.3,103.27,256
2249.tif,1,0.8,73.98,80.8,153.98
2250.tif,1,182.55,199.4,256,256
2251.tif,1,73.99,40.86,153.99,120.86
2252.tif,1,202.93,16.1,256,96.1
2252.tif,1,39.68,2.29,119.68,82.29
2253.tif,2,12.85,0,92.85,52.93
2254.tif,1,125.78,37.96,205.78,117.96
2255.tif,1,28.64,53.02,108.64,133.02
2256.tif,1,0,70.59,57.25,150.59
2257.tif,1,0.95,3.62,80.95,83.62
2258.tif,4,36.29,145.02,116.29,225.02
2259.tif,4,95.02,5.44,175.02,85.44
2260.tif,2,47.23,129.31,127.23,209.31
2260.tif,2,0,124.55,62.15,204.55
2261.tif,4,149.94,174.48,229.94,254.48
2262.tif,2,0,81.34,53.84,161.34
2262.tif,1,51.63,68.11,131.63,148.11
2263.tif,1,122.2,0,202.2,74.61
2264.tif,1,76.5,0,156.5,54.04
2265.tif,4,121.67,116.97,201.67,196.97
2265.tif,2,194.17,34.42,256,114.42
2266.tif,4,137.48,159.71,217.48,239.71
2267.tif,2,129.13,118.44,209.13,198.44
2267.tif,2,165.65,161.3,245.65,241.3
2267.tif,1,136.01,64.99,216.01,144.99
2267.tif,1,48.17,125.32,128.17,205.32
2268.tif,2,18.6,7.12,98.6,87.12
2269.tif,2,65.64,27.76,145.64,107.76
2270.tif,1,181.82,196.34,256,256
2271.tif,2,25.3,204.81,105.3,256
2271.tif,1,76.1,160.89,156.1,240.89
2271.tif,1,140.66,158.24,220.66,238.24
2272.tif,4,124.16,92.9,204.16,172.9
2272.tif,4,24.15,120.42,104.15,200.42
2273.tif,2,58.13,64.86,138.13,144.86
2273.tif,2,36.44,29.4,116.44,109.4
2274.tif,4,214.35,106.13,256,186.13
2275.tif,1,0,171.22,70.1,251.22
2275.tif,1,156.26,119.89,236.26,199.89
2276.tif,2,133.13,0,213.13,58.97
2277.tif,2,64.99,205.99,144.99,256
2278.tif,4,209.71,121.6,256,201.6
2278.tif,4,152.03,0,232.03,72.48
2278.tif,2,175.31,30.58,255.31,110.58
2279.tif,2,16.68,192.51,96.68,256
2279.tif,2,30.44,121.07,110.44,201.07
2279.tif,2,32.55,51.22,112.55,131.22
2280.tif,2,126.37,103.97,206.37,183.97
2280.tif,2,125.84,173.82,205.84,253.82
2281.tif,4,0,121.71,71.28,201.71
2281.tif,2,59.01,116.42,139.01,196.42
2281.tif,1,71.71,22.76,151.71,102.76
2282.tif,2,170.29,0,250.29,45.98
2282.tif,2,171.35,18.89,251.35,98.89
2283.tif,2,0,28.95,61.5,108.95
2283.tif,1,0,186.64,43.51,256
2284.tif,1,178.23,0,256,79.96
2285.tif,1,2.66,0,82.66,61.97
2286.tif,1,62.4,95.26,142.4,175.26
2287.tif,1,94.15,8.59,174.15,88.59
2288.tif,1,179.33,0,256,51.89
2289.tif,1,89.6,101.01,169.6,181.01
2290.tif,1,145.89,0,225.89,42.14
2291.tif,3,74.77,97.97,154.77,177.97
2292.tif,1,188.45,76.86,256,156.86
2293.tif,4,200.65,53.69,256,133.69
2293.tif,1,132.39,111.9,212.39,191.9
2293.tif,1,53.02,92.32,133.02,172.32
2293.tif,1,115.99,180.69,195.99,256
2294.tif,2,16.09,187.04,96.09,256
2294.tif,1,73.77,116.66,153.77,196.66
2295.tif,4,183.72,0,256,78.78
2296.tif,2,38.85,0,118.85,70.84
2297.tif,1,102.22,86.98,182.22,166.98
2298.tif,1,125.27,207.74,205.27,256
2299.tif,1,180.48,0,256,44.3
2300.tif,4,97.22,81.43,177.22,161.43
2301.tif,2,158.49,13.81,238.49,93.81
2302.tif,4,90.64,0,170.64,58.48
2303.tif,2,107.69,36.15,187.69,116.16
2303.tif,2,31.49,19.75,111.49,99.75
2303.tif,2,32.55,86.96,112.55,166.96
2304.tif,2,112.22,125.17,192.22,205.17
2304.tif,2,29.14,185.5,109.14,256
2305.tif,1,98.58,209.26,178.59,256
2306.tif,1,114.32,206.82,194.32,256
2307.tif,1,0,195.82,41.62,256
2308.tif,1,190.4,97.81,256,177.81
2309.tif,2,17.21,129.35,97.21,209.35
2309.tif,1,68.18,117.97,148.18,197.97
2310.tif,1,184.07,120.34,256,200.34
2311.tif,1,0,196.91,74.19,256
2311.tif,1,0,183.68,50.7,256
2311.tif,1,62.76,103.54,142.77,183.54
2311.tif,1,56.78,153.22,136.78,233.23
2311.tif,1,92.72,202.15,172.72,256
2312.tif,4,98,196.22,178,256
2312.tif,4,189.17,176.21,256,256
2313.tif,4,39,93.88,119,173.88
2313.tif,4,63.9,111.38,143.9,191.38
2313.tif,4,27.5,120.38,107.5,200.38
2313.tif,4,101.8,104.88,181.8,184.88
2313.tif,4,114.67,58.91,194.67,138.91
2313.tif,4,0,135.3,49.56,215.3
2313.tif,4,131.05,84.01,211.05,164.01
2314.tif,2,81.73,138.43,161.72,218.43
2314.tif,1,27.69,41.87,107.68,121.87
2314.tif,1,204.52,78.42,256,158.41
2314.tif,1,156.42,74.92,236.42,154.91
2314.tif,1,185.32,69.82,256,149.81
2315.tif,1,21,150.28,101,230.27
2315.tif,1,205.75,134.63,256,214.63
2316.tif,1,10.95,0,90.95,74.04
2316.tif,1,6.35,6.44,86.35,86.44
2317.tif,3,0,0,50.31,71.55
2317.tif,1,0,88.37,69.25,168.37
2317.tif,1,144.11,24.5,224.11,104.5
2318.tif,1,185.85,15.38,256,95.38
2318.tif,1,169.3,45.78,249.3,125.78
2318.tif,1,124.13,22.47,204.13,102.47
2318.tif,1,143.8,0,223.8,46.36
2319.tif,1,54.41,0,134.41,66.16
2319.tif,1,0,0,49.58,43.43
2319.tif,1,4.48,10.32,84.48,90.32
2319.tif,1,51.69,16.69,131.69,96.69
2320.tif,4,160.52,204.35,240.52,256
2320.tif,4,172.72,152.55,252.72,232.55
2321.tif,4,41.55,179.16,121.55,256
2321.tif,4,47.21,203.99,127.2,256
2321.tif,4,0,109.86,78.78,189.86
2322.tif,4,142.79,82.53,222.79,162.53
2323.tif,4,0,62.1,41.35,142.1
2323.tif,4,0,0,69.84,77.1
2323.tif,4,11.24,58.1,91.24,138.1
2323.tif,4,62.24,45.89,142.24,125.89
2324.tif,1,19.46,50.62,99.46,130.62
2324.tif,1,0,60.76,63.93,140.76
2325.tif,4,195.34,215.99,256,256
2326.tif,4,30.53,77.26,110.53,157.26
2326.tif,4,152.16,18.34,232.16,98.34
2326.tif,4,12.79,16.9,92.79,96.9
2326.tif,4,158.37,138.15,238.37,218.15
2326.tif,4,0,127.28,70.48,207.28
2326.tif,4,80.99,0,160.99,51.24
2326.tif,4,57.24,175.84,137.24,255.84
2326.tif,4,185.67,126.64,256,206.64
2326.tif,4,5.21,166.95,85.21,246.95
2327.tif,1,34.33,37.86,114.33,117.86
2327.tif,1,60.23,79.76,140.23,159.76
2328.tif,2,187.45,160.87,256,240.87
2328.tif,2,141.66,169.83,221.66,249.83
2328.tif,2,128.55,117.27,208.55,197.27
2328.tif,2,155.45,99.07,235.45,179.07
2328.tif,1,12.23,168.97,92.23,248.97
2329.tif,2,7.95,166.17,87.95,246.17
2330.tif,2,190.2,182.85,256,256
2331.tif,1,27.75,125.59,107.75,205.59
2332.tif,1,57.08,199.14,137.09,256
2333.tif,4,66.8,54.2,146.8,134.2
2334.tif,4,43.91,155.82,123.91,235.82
2335.tif,4,187.12,2.25,256,82.25
2336.tif,1,8.32,0,88.32,44.05
2336.tif,1,109.29,36,189.29,116
2337.tif,4,195.34,0,256,39.99
2338.tif,2,183.95,0,256,42.77
2338.tif,1,101.26,45.64,181.26,125.64
2339.tif,2,0,0,65.36,78.87
2340.tif,1,61.91,202.55,141.91,256
2340.tif,1,2.64,213.13,82.64,256
2340.tif,1,125.94,176.09,205.94,256
2341.tif,4,60.03,113.65,140.03,193.65
2341.tif,4,35.16,0,115.16,79.35
2341.tif,2,161.63,99.36,241.63,179.36
2342.tif,4,196.43,40.51,256,120.51
2342.tif,4,64.67,55.32,144.67,135.32
2343.tif,1,154.98,0,234.98,69.56
2343.tif,1,153.18,42.66,233.18,122.66
2343.tif,1,93.98,22.66,173.98,102.65
2344.tif,2,0,38.01,51.47,118.01
2345.tif,4,0,0,75.65,69.41
2346.tif,2,54.5,30.69,134.5,110.69
2347.tif,2,129.53,205.72,209.53,256
2348.tif,4,189.03,76.61,256,156.61
2348.tif,1,67.85,173.97,147.85,253.97
2348.tif,1,149.87,123.17,229.87,203.17
2349.tif,1,92.61,202.25,172.61,256
2350.tif,2,194.61,146.04,256,226.04
2350.tif,2,134.29,11.11,214.29,91.11
2351.tif,4,17.99,0,97.99,75.76
2351.tif,1,46.03,40.21,126.03,120.21
2351.tif,1,86.78,102.65,166.78,182.65
2351.tif,1,132.82,25.92,212.82,105.92
2352.tif,1,172.92,0,252.92,79.7
2353.tif,2,141.82,36.21,221.82,116.21
2354.tif,4,0,206.07,69.54,256
2355.tif,1,0,193.26,74.3,256
2356.tif,4,159.46,205.02,239.46,256
2357.tif,2,0,158.98,44.31,238.98
2358.tif,4,32.28,0,112.28,55.36
2358.tif,1,140.23,0,220.23,62.77
2359.tif,4,78.49,0,158.49,46.48
2360.tif,3,17.94,54.03,97.94,134.03
2361.tif,4,42.81,8.93,122.81,88.93
2362.tif,3,174.34,200.72,254.34,256
2362.tif,2,170.63,10.22,250.63,90.22
2363.tif,3,30.4,53.32,110.4,133.32
2364.tif,4,211.95,23.57,256,103.57
2365.tif,2,26.87,30.8,106.87,110.8
2366.tif,4,24.92,203.84,104.92,256
2367.tif,2,143.08,137.28,223.08,217.28
2368.tif,4,97.16,79.07,177.16,159.07
2369.tif,1,90.52,213.06,170.52,256
2370.tif,1,98.57,38.97,178.57,118.97
2370.tif,1,0,83.42,57.92,163.42
2371.tif,4,204.52,83.95,256,163.95
2372.tif,1,80.53,186.04,160.54,256
2373.tif,1,0,0,54.1,78.36
2373.tif,1,61.64,0,141.64,74.29
2373.tif,1,190.9,14.09,256,94.09
2373.tif,1,183.6,84.79,256,164.79
2374.tif,1,140.73,0,220.73,54.66
2374.tif,1,60.74,138.21,140.74,218.21
2374.tif,1,0,20.69,54.2,100.69
2374.tif,1,166.43,89.86,246.43,169.86
2374.tif,1,4.5,0,84.5,64.99
2375.tif,1,134.17,0,214.17,67.64
2376.tif,1,64.37,0,144.37,58.45
2377.tif,2,105.7,180.32,185.7,256
2377.tif,2,53.12,195.33,133.12,256
2378.tif,4,164.58,161.4,244.58,241.4
2378.tif,2,0,181.72,76.14,256
2378.tif,2,203.1,168.64,256,248.64
2379.tif,2,53.8,213.84,133.8,256
2379.tif,1,53.5,125.23,133.5,205.23
2380.tif,2,30.23,192.29,110.23,256
2381.tif,1,0,170.74,67.26,250.73
2382.tif,1,0,201.15,44.27,256
2383.tif,1,189,77.18,256,157.18
2384.tif,1,48.13,143.14,128.13,223.13
2385.tif,2,108.82,213.6,188.82,256
2386.tif,2,26.72,147.43,106.72,227.43
2386.tif,2,49.04,77.15,129.04,157.14
2386.tif,2,65.96,144.35,145.96,224.34
2387.tif,2,206.41,29.6,256,109.6
2388.tif,4,195.21,74.95,256,154.95
2388.tif,4,192.08,43.28,256,123.28
2388.tif,4,162.51,31.25,242.51,111.25
2388.tif,4,171.77,0,251.77,48.78
2388.tif,2,160.04,84.68,240.03,164.68
2388.tif,2,116.66,2.4,196.66,82.4
2389.tif,4,0,57.45,59.81,137.45
2389.tif,4,31.31,46.28,111.31,126.28
2389.tif,4,65,0,145,62.36
2389.tif,4,0,0,77.6,64.62
2390.tif,2,92,48.6,172,128.6
2390.tif,2,26.52,30.38,106.52,110.38
2390.tif,2,124.71,93.99,204.71,173.99
2390.tif,1,86.01,11.66,166.01,91.66
2390.tif,1,49.46,153.22,129.45,233.22
2391.tif,1,185.14,174.42,256,254.42
2392.tif,1,26.31,169.79,106.31,249.79
2393.tif,1,77.15,83.24,157.15,163.24
2393.tif,1,118.37,98.15,198.37,178.15
2393.tif,1,183.48,50.24,256,130.24
2393.tif,1,181.48,79.64,256,159.64
2393.tif,1,204.98,31.74,256,111.74
2393.tif,1,26.42,15.32,106.42,95.32
2393.tif,1,155.51,166.83,235.51,246.83
2394.tif,1,44.82,108.23,124.82,188.23
2394.tif,1,0,49.96,61.47,129.96
2395.tif,2,122.49,0,202.49,54.93
2395.tif,1,142.22,89.73,222.21,169.73
2395.tif,1,203.72,3.63,256,83.63
2395.tif,1,102.32,33.43,182.32,113.43
2395.tif,1,0,30.21,78.52,110.2
2395.tif,1,136.22,142.73,216.21,222.73
2396.tif,3,147.01,208.62,227.01,256
2396.tif,2,158.95,2.38,238.95,82.37
2397.tif,2,20.43,173.23,100.43,253.23
2397.tif,2,0,0,53.36,67.77
2398.tif,3,192.02,44.75,256,124.75
2398.tif,3,215.12,121.25,256,201.24
2398.tif,3,73.11,189.83,153.11,256
2398.tif,3,8.38,165.52,88.38,245.52
2398.tif,3,156.74,135.47,236.73,215.47
2398.tif,3,192,138.86,256,218.85
2398.tif,3,101.02,135.04,181.02,215.04
2398.tif,3,44.92,154.63,124.91,234.62
2398.tif,3,211.62,184.95,256,256
2398.tif,3,213.42,164.25,256,244.24
2398.tif,1,175.19,0,255.19,44.83
2399.tif,3,206.03,135.13,256,215.12
2399.tif,3,0,81.25,45.02,161.25
2399.tif,3,0,40.25,69.82,120.25
2399.tif,3,67.73,158.92,147.73,238.92
2399.tif,3,0,152.63,71.36,232.63
2399.tif,1,5.92,66.25,85.92,146.25
2399.tif,1,13.92,93.55,93.92,173.55
2399.tif,1,13.22,28.15,93.22,108.15
2400.tif,3,24.2,133.73,104.19,213.73
2401.tif,3,183.09,121.87,256,201.87
2402.tif,3,43.01,61.49,123,141.49
2402.tif,2,198.84,182.17,256,256
2402.tif,1,22.36,0,102.36,76.8
2403.tif,2,197.41,159.52,256,239.52
2403.tif,2,150.66,191.5,230.66,256
2403.tif,2,198.81,137.92,256,217.92
2404.tif,2,0,177.92,42.51,256
2404.tif,2,138.96,214.42,218.97,256
2404.tif,2,36.96,212.76,116.96,256
2404.tif,2,0,138.22,68.11,218.22
2404.tif,2,80.61,165.92,160.61,245.92
2404.tif,2,28.41,90.32,108.41,170.32
2405.tif,3,157.83,0,237.83,58.45
2405.tif,3,168.93,24.65,248.93,104.65
2405.tif,3,201.13,2.95,256,82.95
2405.tif,3,208.63,0,256,47.75
2406.tif,2,43.27,83.25,123.27,163.25
2406.tif,2,85.27,179.95,165.27,256
2407.tif,2,209.44,121.83,256,201.83
2407.tif,1,148.31,212.46,228.3,256
2408.tif,2,0,160.31,46.97,240.31
2408.tif,2,17.28,143.17,97.28,223.17
2408.tif,1,149.33,178.94,229.33,256
2409.tif,4,213.56,74.78,256,154.78
2409.tif,4,182.76,52.78,256,132.78
2409.tif,4,142.47,181.9,222.46,256
2409.tif,4,69.79,196.05,149.79,256
2410.tif,4,0,152.6,55.36,232.59
2410.tif,4,92.24,126.93,172.24,206.93
2410.tif,4,69.83,178.64,149.83,256
2411.tif,4,203.23,150.25,256,230.25
2411.tif,1,37.76,213.11,117.76,256
2411.tif,1,110.89,133.49,190.89,213.49
2411.tif,1,75.38,161.27,155.38,241.27
2412.tif,1,85.99,172.8,165.99,252.8
2412.tif,1,134.95,164.22,214.95,244.22
2412.tif,1,0,95.96,60.18,175.96
2412.tif,1,37.98,181.9,117.98,256
2412.tif,1,0,145.55,77.72,225.55
2412.tif,1,167.75,160.12,247.75,240.12
2413.tif,2,196.94,130.8,256,210.8
2414.tif,1,102.36,146.54,182.36,226.54
2414.tif,1,0,85.94,60.96,165.95
2415.tif,2,159.29,188.97,239.29,256
2416.tif,1,181.19,125.19,256,205.19
2417.tif,3,43.49,162.78,123.49,242.78
2417.tif,1,0,131.89,49.39,211.89
2417.tif,1,0,64.79,55.49,144.79
2418.tif,4,192.08,88.01,256,168.01
2419.tif,4,44.97,168.05,124.97,248.06
2419.tif,4,70.54,212.63,150.54,256
2419.tif,4,122.07,177.16,202.07,256
2420.tif,4,184.53,177.08,256,256
2420.tif,4,0,190.12,45.42,256
2420.tif,4,185.24,82.62,256,162.62
2421.tif,2,46.98,198.73,126.98,256
2421.tif,2,176.43,170.22,256,250.23
2421.tif,2,22.68,10.84,102.68,90.84
2422.tif,4,0,40.14,62.98,120.14
2423.tif,2,176.09,160.53,256,240.53
2423.tif,2,210.51,48.8,256,128.8
2424.tif,4,92.53,54.11,172.54,134.11
2424.tif,4,104.09,152.16,184.09,232.16
2424.tif,2,209.79,214.57,256,256
2424.tif,1,213.81,57.17,256,137.17
2424.tif,1,169.35,120.75,249.35,200.75
2425.tif,1,0,14.04,73.3,94.04
2425.tif,1,14.1,109.08,94.1,189.08
2426.tif,1,129.99,98.08,209.99,178.08
2426.tif,1,86.32,104.83,166.32,184.83
2427.tif,1,0,155.96,51.38,235.96
2427.tif,1,127.61,183.71,207.61,256
2428.tif,1,0,213.32,50.35,256
2429.tif,2,23.27,213.38,103.27,256
2429.tif,2,143.71,141.66,223.71,221.66
2429.tif,2,64.43,209.42,144.43,256
2429.tif,2,125.68,165.86,205.68,245.86
2429.tif,2,184.82,168.75,256,248.75
2429.tif,2,196.38,123.9,256,203.9
2429.tif,2,97.36,161.51,177.36,241.52
2429.tif,2,52.74,132.47,132.74,212.47
2429.tif,1,82.95,67.43,162.95,147.43
2429.tif,1,128.25,87.54,208.25,167.54
2430.tif,2,11.48,136.24,91.49,216.24
2431.tif,1,62.1,0,142.1,61.63
2432.tif,1,0,0,79.22,45.59
2433.tif,2,199.87,63.25,256,143.25
2433.tif,2,121.81,0,201.81,42.92
2434.tif,2,0,0,46.61,65.52
2434.tif,2,34.54,0,114.54,76.02
2434.tif,2,71.77,8.13,151.77,88.13
2435.tif,4,208.14,0,256,41.57
2435.tif,4,179.35,10.14,256,90.14
2435.tif,4,215.79,65.58,256,145.58
2436.tif,4,73.55,110.28,153.55,190.28
2436.tif,4,90.2,0,170.2,57.17
2436.tif,4,4.55,65.64,84.55,145.64
2436.tif,1,0,0.55,69,80.55
2437.tif,2,181.62,75.48,256,155.48
2438.tif,4,211.21,0,256,66.87
2438.tif,4,130.76,6.48,210.76,86.48
2439.tif,4,32,0,112,45.37
2440.tif,1,204.68,0,256,68.84
2440.tif,1,142.95,17.45,222.95,97.45
2441.tif,1,0,0,49.26,46.09
2442.tif,4,183.02,114.92,256,194.92
2443.tif,4,33.49,34.01,113.49,114.01
2444.tif,2,184.8,47.06,256,127.06
2445.tif,2,148.15,102.36,228.15,182.36
2446.tif,1,83.49,0,163.49,47.42
2447.tif,2,95.49,0,175.49,49.06
2447.tif,2,171.31,0,251.31,55.54
2447.tif,2,145.95,0,225.95,46.56
2447.tif,2,51.54,92.07,131.54,172.07
2447.tif,1,187.41,14.14,256,94.14
2447.tif,1,166.44,45.54,246.44,125.54
2448.tif,1,55.91,0,135.91,60.66
2449.tif,1,50.95,211.31,130.95,256
2450.tif,1,159.41,193.91,239.41,256
2451.tif,1,0,197.71,50.81,256
2452.tif,3,154.21,133.68,234.21,213.68
2453.tif,1,0,181.96,52.16,256
2454.tif,1,0,125.99,53.47,205.98
2455.tif,1,128.29,204.66,208.29,256
2456.tif,1,56.41,185.27,136.41,256
2457.tif,2,193.05,181.59,256,256
2458.tif,4,104.63,178.89,184.63,256
2458.tif,4,173.63,182.3,253.63,256
2458.tif,4,191.73,206.39,256,256
2458.tif,2,49.57,30.26,129.57,110.26
2458.tif,2,198.11,52.73,256,132.73
2458.tif,1,151.59,52.13,231.59,132.13
2458.tif,1,13.66,86.56,93.66,166.56
2459.tif,1,48.96,41.76,128.96,121.76
2460.tif,4,138.67,108.92,218.67,188.92
2460.tif,2,129.97,56.52,209.97,136.52
2461.tif,1,90.98,129.73,170.98,209.73
2462.tif,1,0,47.81,44.53,127.81
2462.tif,1,71.75,172.84,151.75,252.84
2462.tif,1,34.34,122.32,114.34,202.32
2462.tif,1,78.52,0,158.52,62.38
2462.tif,1,35.99,73.21,115.99,153.21
2463.tif,2,41.18,102.87,121.18,182.87
2463.tif,1,28.27,189.24,108.27,256
2463.tif,1,121.65,130.42,201.65,210.42
2463.tif,1,94.19,10.99,174.19,90.99
2464.tif,1,62.74,74.7,142.74,154.7
2465.tif,1,196.66,54.08,256,134.08
2465.tif,1,132.96,85.88,212.96,165.88
2466.tif,1,0,46.08,79.46,126.08
2466.tif,1,140.69,51.62,220.69,131.62
2466.tif,1,84.81,163.8,164.81,243.8
2467.tif,1,205.41,47.61,256,127.61
2467.tif,1,206.21,0,256,67.61
2467.tif,1,130.61,65.1,210.61,145.1
2467.tif,1,136.51,147,216.51,227
2468.tif,1,0,114.21,44.61,194.21
2468.tif,1,12.81,29.11,92.81,109.11
2468.tif,1,27.71,105.81,107.71,185.81
2468.tif,1,19.21,0,99.21,40.51
2469.tif,2,104.01,137.25,184.01,217.25
2470.tif,2,170.9,101.93,250.9,181.93
2470.tif,2,126.56,190.14,206.56,256
2470.tif,1,166.99,105.55,246.99,185.55
2471.tif,1,94.76,0,174.75,45.3
2472.tif,4,31.76,41.89,111.76,121.89
2472.tif,4,100.77,204.51,180.77,256
2472.tif,4,70.26,115.25,150.26,195.25
2473.tif,4,169.64,94.99,249.63,174.99
2473.tif,4,167.46,130.86,247.46,210.86
2473.tif,4,84.26,117.86,164.26,197.86
2474.tif,4,0,157.82,69.21,237.82
2475.tif,2,17.35,0,97.35,72.08
2476.tif,4,139.01,59.08,219.01,139.08
2476.tif,4,22.45,52.93,102.45,132.93
2476.tif,4,0,131.51,67.55,211.51
2476.tif,4,198.84,188.87,256,256
2477.tif,4,0,107.25,66.32,187.25
2478.tif,1,180.14,46.7,256,126.7
2479.tif,1,89.46,96.09,169.46,176.09
2479.tif,1,52.96,19.07,132.96,99.07
2479.tif,1,76.26,159.65,156.26,239.65
2480.tif,1,0,0,51.87,79.69
2481.tif,2,143.75,180.29,223.75,256
2482.tif,4,86.27,208.29,166.27,256
2483.tif,4,38.58,15.57,118.58,95.57
2483.tif,2,100.08,90.54,180.08,170.54
2483.tif,2,84.71,147.78,164.71,227.78
2483.tif,2,0,86.08,68.02,166.08
2483.tif,2,62.51,0,142.51,76.21
2483.tif,2,171.2,0,251.2,62.66
2483.tif,2,101.68,188.37,181.68,256
2484.tif,1,211.1,109.16,256,189.16
2484.tif,1,159.11,142.86,239.11,222.86
2485.tif,1,24.22,199.4,104.22,256
2486.tif,2,71.95,0,151.95,61.27
2487.tif,2,2.93,0,82.93,43.66
2488.tif,1,0,0,57.7,75.05
2489.tif,2,81,11.22,161,91.22
2489.tif,2,57.82,92.5,137.82,172.5
2489.tif,2,158.48,84.81,238.48,164.81
2489.tif,2,189.62,0,256,56.97
2489.tif,2,129.59,0.44,209.59,80.44
2490.tif,2,176.54,8.45,256,88.45
2491.tif,2,25.3,133.36,105.3,213.36
2492.tif,4,34.67,0,114.67,45.5
2493.tif,4,17.59,48.8,97.59,128.8
2493.tif,2,69.99,0,149.99,52.5
2494.tif,4,61.62,7.02,141.62,87.02
2495.tif,1,120.66,0,200.67,64.8
2496.tif,2,134.44,0,214.44,71.21
2496.tif,2,65.03,0,145.04,55.59
2496.tif,2,139.29,51.32,219.29,131.32
2496.tif,2,181.51,33.08,256,113.08
2497.tif,2,110.95,0,190.95,53.19
2498.tif,1,202.11,28.73,256,108.73
2499.tif,2,0,193.46,46.61,256
2500.tif,2,188.9,186.57,256,256
2501.tif,2,80.71,189.35,160.71,256
2502.tif,4,196.63,91.13,256,171.13
2502.tif,2,201.53,0,256,64.13
2502.tif,2,148.93,50.63,228.93,130.63
2502.tif,2,152.14,91.26,232.14,171.26
2502.tif,2,114.21,12.52,194.21,92.52
2502.tif,2,167.03,119.63,247.03,199.63
2502.tif,1,74.75,113.65,154.75,193.65
2503.tif,4,4.53,2.03,84.53,82.03
2503.tif,4,96.33,60.63,176.33,140.63
2503.tif,2,0,102.73,41.63,182.73
2503.tif,2,3.82,84.02,83.82,164.02
2503.tif,2,57.23,98.83,137.23,178.83
2503.tif,2,24.72,101.34,104.72,181.34
2503.tif,2,89.63,33.93,169.63,113.93
2504.tif,1,196.87,174.1,256,254.1
2504.tif,1,169.67,203.2,249.67,256
2505.tif,1,45.47,55.8,125.47,135.8
2505.tif,1,18.67,0,98.67,77.9
2506.tif,2,203.09,214.55,256,256
